"idCliente","flEmail","flTwitch","flYouTube","flBlueSky","flInstagram","qtdePontos","dtCriacao","dtAtualizacao"
"3671c38c-109f-4dfb-ae09-aa7667b1c597","0","0","0","0","0","56","",""
"368c7fc1-c3eb-4873-9921-666cb05389a1","1","1","0","0","0","3628","0000-00-00 00:00:00.000","2025-02-13 11:26:09.344"
"36947224-8c22-41f4-8f22-f2ca17057c06","0","0","0","0","0","2","",""
"36a9834d-c55a-459e-aa81-7ae5b8d8376e","0","0","0","0","0","100","",""
"36b941ef-6297-44cc-827b-b9fb53efb2bc","0","0","0","0","0","1289","",""
"36e76c54-bd36-4595-890d-01f41b2528ed","0","0","0","0","0","54","",""
"36f62283-55d0-494c-96bc-59afb95fd818","0","0","0","0","0","50","",""
"36fb45a2-fb44-45fc-aa56-f5706e08dd7d","0","1","0","0","0","103","2025-02-13 11:50:15.365","2025-02-19 12:45:24.478"
"370839a5-a7f2-4079-ba03-349b60414fa6","0","0","0","0","0","80","",""
"37190989-0b7b-4963-a885-dcf63c1400d9","0","0","0","0","0","50","",""
"37208871-4ac4-4535-80f5-88edac047646","1","1","0","0","0","439","0000-00-00 00:00:00.000","2025-02-05 12:14:55.526"
"3726011f-d5fc-46f7-a1f7-4dcd3436756c","0","1","0","0","0","355","2025-01-27 12:04:29.513","2025-01-31 13:00:51.217"
"3734e752-ae5c-4c4a-8d7c-2bb47a6b149e","0","1","0","0","0","156","2025-01-13 13:21:11.693","2025-02-07 13:21:57.940"
"3744c69d-25c1-46a6-b178-ee5925f78014","0","0","0","0","0","1776","",""
"376230bb-e030-4426-83cd-1c6dfe74cef1","0","1","0","0","0","0","2025-01-24 12:42:16.131","2025-01-24 12:42:16.131"
"37676d57-8faf-446c-b0ec-d824d6a84306","0","0","0","0","0","52","",""
"377a5f6d-7387-4420-a01e-34426d99b54b","0","1","0","0","0","0","2025-02-10 12:13:02.813","2025-02-10 12:13:02.813"
"37972e7d-caaa-49cb-a8e5-d9ce332a959d","0","0","0","0","0","52","",""
"37a8b9b3-abb1-4d71-a18b-9bb058d8cfaa","0","1","0","0","0","50","2024-12-16 12:43:29.367","2024-12-16 12:58:26.104"
"37a9c439-16aa-48cb-8d53-016aea5f2128","1","0","0","0","0","1082","",""
"37b50721-cb1d-4670-ae60-5d54ff5aaf8c","0","0","0","0","0","1","",""
"37ea91a4-128c-41a6-8710-662a3ff03f26","0","1","0","0","0","2595","0000-00-00 00:00:00.000","2025-02-07 13:03:17.542"
"381a777d-bf75-4ed7-a6b0-4bb4955542b3","0","1","0","0","0","0","2024-10-23 13:18:53.604","2024-10-23 13:18:53.604"
"381fadb5-b53f-4718-bdf1-943866077b2d","0","1","0","0","0","561","0000-00-00 00:00:00.000","2025-02-10 11:10:54.046"
"384448b7-3b0c-462c-b2f9-d3a3b2ace4cc","0","0","0","0","0","272","",""
"38635e77-42c8-4117-913d-c82e11f23e03","0","1","0","0","0","50","2025-02-11 11:29:35.640","2025-02-11 11:30:15.710"
"387a1f2d-4bb1-45bc-af27-e140e7366f7e","0","1","0","0","0","1276","0000-00-00 00:00:00.000","2025-01-24 12:48:32.471"
"3884c92f-a635-4b67-9e5a-97730829cdca","0","0","0","0","0","114","",""
"3886769d-9a23-4165-a497-67a4021aa139","0","0","0","0","0","51","",""
"38b5a905-9b56-4847-bc01-fafb144d754a","0","0","0","0","0","113","",""
"38dd87a6-f708-4ef4-920b-c95dfa1545b5","0","0","0","0","0","151","",""
"390641b3-6080-40ab-af02-b5e6931b4f90","0","1","0","0","0","719","0000-00-00 00:00:00.000","2025-01-09 11:35:51.861"
"391e5f20-0a0a-4b5a-ae6b-0b3b2a7cdd13","0","1","0","0","0","4715","0000-00-00 00:00:00.000","2025-03-06 12:00:18.160"
"3953c1e5-649f-4127-a7b1-99c586cc0dc5","0","1","0","0","0","51","2025-02-10 11:08:31.208","2025-02-10 11:57:58.295"
"3958a37d-c320-4f4f-a86d-1dbb82127bd6","0","0","0","0","0","1967","",""
"395d676b-578c-41fe-a427-e097264d44c0","0","0","0","0","0","974","",""
"397170d0-05fb-4e36-8dd9-8caa30a42d82","0","0","0","0","0","112","",""
"3977b4eb-4fcb-4500-802b-307a2f1c13e6","0","0","0","0","0","100","",""
"39b1c57e-764b-4f9f-8408-bd684bd8846b","0","0","0","0","0","102","",""
"39dcd502-33e0-4310-96fa-016c82cade80","0","0","0","0","0","246","",""
"3a4cd639-af6f-4609-8ddc-7e22640ff08e","0","0","0","0","0","192","",""
"3a542eca-5e52-48ed-b1f6-2e7088eca4f6","0","1","0","0","0","1063","0000-00-00 00:00:00.000","2025-02-10 11:01:08.798"
"3a6b399f-150d-461b-affa-ff9a00dbfde6","0","1","0","0","0","307","2025-02-10 11:50:52.403","2025-02-21 13:26:03.469"
"3ae8fa88-1c7a-4304-94f0-128da10f4a10","1","1","0","0","0","3998","0000-00-00 00:00:00.000","2025-02-28 12:03:45.513"
"3aec1bbf-12a4-4cc0-bfe5-881f81d56f08","0","1","0","0","0","53","2024-12-11 11:53:45.733","2024-12-11 13:15:56.682"
"3aed7014-dd3e-4958-ac8b-97ecba810a0b","0","0","0","0","0","5","",""
"3b0b8bae-e589-402f-883f-0062de137fd8","0","1","0","0","0","151","2024-11-28 11:40:01.467","2024-12-03 12:21:43.536"
"3b0ed5cb-bbdc-4dcb-a5db-e6a2a40c26d6","0","1","0","0","0","115","2025-02-15 13:24:46.634","2025-02-17 13:03:40.536"
"3b3e87ca-d728-44fe-a1bb-9f0835cce85a","0","0","0","0","0","100","",""
"3b7bca96-db86-45a4-9c0c-fb1f410f8655","0","0","0","0","0","1542","",""
"3b83f5b7-445f-47df-a9a3-c6f7da7ffe1b","0","1","0","0","0","50","2025-02-11 11:10:35.858","2025-02-11 11:10:53.136"
"3ba9c0dc-3c31-4818-923b-e8f594a1f757","0","1","0","0","0","50","2024-11-26 11:41:43.831","2024-11-26 11:42:27.064"
"3baabacf-2893-4074-acc8-9ff76ea3bda6","0","0","0","0","0","1","",""
"3bab0b89-47b6-45cc-bafa-aec1962c6dde","0","0","0","0","0","100","",""
"3bab3c18-25d2-4e9a-b6f3-a7ede1c59fbe","0","0","0","0","0","153","",""
"3bc4f69e-1b1e-468d-aa10-69759a956ede","0","1","0","0","0","1059","0000-00-00 00:00:00.000","2025-02-28 12:27:15.267"
"3bd342b6-e5ff-456b-b8e7-8aabbe9f0a32","0","0","0","0","0","4488","",""
"3be4f341-aee5-4c71-bb07-9bf056377a6b","0","0","0","0","0","163","",""
"3bfbc979-dcce-4331-beb2-31f5c38c9369","0","0","0","0","0","52","",""
"3c17dbb8-00ef-459b-ab9e-3f52bb62c39c","0","0","0","0","0","1041","",""
"3c5e8fac-6aad-47d5-8c1a-a2fd572b1777","0","1","0","0","0","1361","0000-00-00 00:00:00.000","2024-10-31 13:06:33.286"
"3c6c8395-01c1-4922-bae9-91260baeab59","0","0","0","0","0","0","",""
"3c7a3611-03b7-488b-864b-23ba2520104f","0","0","0","0","0","1","",""
"3c870bdd-d0af-42eb-af19-e3929c9265f0","0","0","0","0","0","1148","",""
"3cbef103-2b6a-4ee3-90ac-7b0d6c3f15ca","0","0","0","0","0","50","",""
"3cdf7805-7220-479c-a621-cdc7d476d024","0","1","0","0","0","56","2025-02-10 11:09:32.434","2025-02-10 12:24:59.533"
"3cf46e75-3ef5-4a54-bc18-9ad056da9c4b","0","0","0","0","0","103","",""
"3d27870c-a8de-4de8-a222-064b3d980a01","0","0","0","0","0","50","",""
"3d28e6fa-020d-4271-9ad0-335102b3a05c","0","0","0","0","0","452","",""
"3d2e2ebd-a606-4800-94d7-8ea656655a78","0","0","0","0","0","414","",""
"3d887161-2977-496f-9f7c-6b37d9b79c2f","0","0","0","0","0","50","",""
"3debc9a9-bc63-4812-bad0-5939fa5fc042","0","1","0","0","0","101","2024-11-27 12:57:13.205","2024-11-28 12:06:40.673"
"3df61998-5b78-45e5-87d3-11404f4699d4","0","1","0","0","0","1502","0000-00-00 00:00:00.000","2025-01-27 11:03:47.086"
"3e0cf827-0afb-4b5b-89ba-196cecdd44ae","0","0","0","0","0","58","",""
"3e2a480c-5c0e-4fb1-a876-9505d79c799f","0","0","0","0","0","153","",""
"3e2ed9f7-8579-412b-8d24-a27befae90e7","0","0","0","0","0","53","",""
"3e530e26-e15e-41ec-838c-0f23af989de9","0","0","0","0","0","0","",""
"3e6fef17-1aa9-432e-88e5-7e88b6b0bd2f","0","1","0","0","0","102","2025-02-10 12:30:58.766","2025-02-13 12:09:42.125"
"3e9a2bf8-e09f-4417-9ff2-5a65fd1de2ad","0","0","0","0","0","190","",""
"3ecd38e6-4dbd-45c5-ab89-9892d6a69abd","0","0","0","0","0","1360","",""
"3ed698a1-a7bf-4ad4-b69e-01223d9ccba1","0","0","0","0","0","61","",""
"3f0bf125-c1e2-43a3-b40c-0228ba481b05","0","0","0","0","0","50","",""
"3f186dd1-901d-40fb-8a6f-ce8a4b52fe00","0","0","0","0","0","50","",""
"3f55b86f-dc21-4ac8-8e89-7c1535359eaf","0","1","0","0","0","1331","0000-00-00 00:00:00.000","2025-02-19 12:50:30.778"
"3f7f4584-bcbf-49f3-86d9-89743a34a41a","0","0","0","0","0","53","",""
"3f85f607-f0f9-44a9-a464-aa223aee785e","0","1","0","0","0","651","2024-12-11 12:10:52.530","2025-01-24 11:32:39.323"
"3f997349-2bca-4a3e-a010-199d3ef9922c","0","1","0","0","0","0","2024-10-30 12:22:28.641","2024-10-30 13:19:24.666"
"3fb704f6-cfcc-4aa8-9c70-f045fddcb977","0","0","0","0","0","350","",""
"3fb9547c-a454-48d6-ac69-af4ed9bd006a","0","1","0","0","0","54","2025-01-27 11:11:54.930","2025-01-28 11:25:58.624"
"3fb957cc-1e52-4f90-bef5-4607427225fa","0","0","0","0","0","4","",""
"3fc22625-bbce-4bd8-bf04-563189720e38","0","0","0","0","0","269","",""
"3ff921b4-df67-4c0a-a191-44bf8cba1fb1","0","1","0","0","0","425","0000-00-00 00:00:00.000","2025-02-18 12:05:46.888"
"40222467-be3a-4804-b358-cfc6b8e938dd","0","1","0","0","0","550","2025-01-15 11:51:37.467","2025-02-27 13:18:46.634"
"4030f1c0-acee-4f8b-8bbf-b001eb7490e2","0","1","0","0","0","227","0000-00-00 00:00:00.000","2025-02-17 12:43:23.011"
"403db18e-941e-4e63-ba23-e63c0515876a","0","0","0","0","0","50","",""
"404795d1-6627-4f18-9e0f-d07595dacbfb","0","0","0","0","0","5","",""
"4090efcf-9409-4f92-ba5b-aeb4f125c2bd","0","0","0","0","0","50","",""
"40ae1b44-e23e-453e-b148-2848962a2db3","0","1","0","0","0","100","2025-01-27 11:43:07.241","2025-02-14 11:42:55.749"
"40f14af0-3c30-4498-a202-29587dc2ca24","0","1","0","0","0","52","2025-01-27 11:03:31.199","2025-01-27 11:19:04.460"
"40f624c2-57ca-447a-a7f4-80464a3e3970","0","0","0","0","0","100","",""
"41926448-70c0-4dc1-9dd4-cedfa28944c7","0","0","0","0","0","51","",""
"419b4ba7-3534-4e0a-b034-50ee640d2848","0","0","0","0","0","50","",""
"41bb8c47-4ced-48f4-8410-68d941663893","0","0","0","0","0","423","",""
"41cbe7cd-708e-4b69-b627-50148a3b5ee2","0","1","0","0","0","271","0000-00-00 00:00:00.000","2024-12-12 13:15:04.496"
"41f5f373-f222-43d2-ac8c-265c663285c5","0","0","0","0","0","1209","",""
"41f925fd-9aa0-4043-9774-212c538133cc","1","1","0","0","0","12670","0000-00-00 00:00:00.000","2025-03-06 11:48:20.416"
"4208a480-3e07-4ae3-ba48-0b2115651375","0","1","0","0","0","50","2025-02-19 12:40:45.313","2025-02-19 12:40:52.107"
"421426ce-b96f-4b90-b589-f04d4d5c5e7b","0","0","0","0","0","0","",""
"42174fdc-b38f-4c79-82c5-d2c39aacf088","0","1","0","0","0","50","2025-02-19 12:41:44.083","2025-02-19 12:41:56.700"
"427ff019-64d8-4a31-bb75-e308845e96a2","0","0","0","0","0","50","",""
"4285b529-8acf-41f3-8ea8-3bd31d90dbbb","0","0","0","0","0","202","",""
"429d1211-6738-455f-bfdd-0eed6b68e5f7","0","0","0","0","0","463","",""
"42aae2aa-b224-42eb-952e-31377707672c","0","1","0","0","0","1","2025-01-09 14:41:19.781","2025-01-30 12:46:24.616"
"42b1aac7-7e37-41be-a824-427b7d6232c8","0","1","0","0","0","51","2025-01-21 11:41:27.808","2025-01-21 11:54:46.667"
"42de920f-6a74-4462-8a84-b0cfd9d60341","1","0","0","0","0","1","",""
"42f15fcd-e1aa-43fb-9d92-7b6afd3e796a","0","0","0","0","0","101","",""
"42f351ce-a25c-4816-9a36-3b82eb77f665","0","0","0","0","0","0","",""
"43050a60-ca0e-420e-bac0-d51ee0a83a8d","0","0","0","0","0","2","",""
"4319b55f-c6bd-4a0c-b131-f93e287fd499","0","0","0","0","0","280","",""
"431cb22b-2c2e-4754-bb99-7d02cd0c8b5a","0","1","0","0","0","1110","0000-00-00 00:00:00.000","2025-02-03 13:22:45.714"
"43249d07-dbd3-4426-af58-023e629839fe","0","1","0","0","0","100","2025-01-27 11:44:29.823","2025-01-29 11:24:01.444"
"43327cc9-4439-4d2f-9556-999151555c31","0","0","0","0","0","160","",""
"433a5751-70f6-4329-be50-dccc1002c00d","0","1","0","0","0","106","2025-02-21 11:29:04.196","2025-03-05 18:46:56.933"
"43644875-a578-4ce0-9ff2-ec76fb9ca672","0","0","0","0","0","54","",""
"4394132c-98e5-4ac3-a882-2a2ca397e8b3","0","0","0","0","0","300","",""
"43aa42e8-54d2-46f7-84fc-b9c4dd6870c8","0","0","0","0","0","80","",""
"43e2aca6-8825-46ca-85ac-ac76a461638e","0","0","0","0","0","1","",""
"43fe0176-a4a7-4263-9f45-3fb68e054430","0","0","0","0","0","627","",""
"443b92e1-2acc-46a4-be86-b41b6b01c011","0","0","0","0","0","119","",""
"444e5a23-d896-49b1-929d-4c5cb4b2c232","0","0","0","0","0","50","",""
"447c3b80-d4b7-4c42-9823-2fa7fb1e6445","0","1","0","0","0","1","2025-02-10 12:07:01.091","2025-02-10 12:10:31.987"
"4491df77-dbc3-4f3d-b743-09607fd494eb","0","0","0","0","0","66","",""
"449e759f-2009-434c-bd20-5ad23844cbf2","0","0","0","0","0","104","",""
"44a6eef6-d77b-40ec-8ec5-6918a54efdb8","0","1","0","0","0","1483","0000-00-00 00:00:00.000","2025-03-06 11:56:30.579"
"44a8a7cf-9e53-4a27-9f5b-63ed339e05b5","0","0","0","0","0","63","",""
"44acc56a-7b3b-4397-966f-313df9dea4fe","0","0","0","0","0","52","",""
"44f020af-36eb-4b46-9584-5bd95dc50410","0","0","0","0","0","1253","",""
"450a3f75-9c8a-4eb2-b39c-f718ec24f40c","0","0","0","0","0","3661","",""
"45363740-2e94-496a-a0c9-c37f6388ae70","0","1","0","0","0","1109","0000-00-00 00:00:00.000","2025-02-12 11:14:07.401"
"4550cf23-96a5-4667-a95b-27002a33d227","0","1","0","0","0","665","2025-01-10 12:35:12.942","2025-02-27 12:13:13.525"
"4559524a-7db5-41d9-b202-bdeb204d1523","0","0","0","0","0","228","",""
"45b06413-9293-453f-ba4a-c7d91beac683","0","0","0","0","0","51","",""
"45bbf295-bf97-4f9d-9d9c-a8f76c328608","0","0","0","0","0","13","",""
"45d31555-5d66-43cf-a4f6-9713a5e37e4a","0","0","0","0","0","108","",""
"45dc20db-2a5d-4891-ac63-4a3f1beb7644","0","1","0","0","0","105","2025-02-17 11:32:04.992","2025-02-19 11:30:22.120"
"45ee064a-cf3e-4bdf-b222-6d0ac88199d6","0","0","0","0","0","51","",""
"4600381d-5186-494b-90d3-9c8c0539244d","0","1","0","0","0","655","2024-11-13 11:42:05.115","2025-01-02 11:51:31.588"
"460b6942-5a6f-4055-819e-0171bac02cce","0","0","0","0","0","169","",""
"46119557-7ce9-488f-9225-47d539dd414e","1","1","0","0","0","3342","0000-00-00 00:00:00.000","2025-02-28 13:37:30.834"
"4621e46a-2698-4d4d-a5c0-8b40d71bed92","0","0","0","0","0","50","",""
"4629b996-2c28-45ef-939c-1c8d729a2f2b","0","1","0","0","0","168","2024-11-27 11:47:09.032","2025-02-10 12:20:48.702"
"46376959-58a7-413a-85f3-8e0d6bd4ee94","1","0","0","0","0","50","",""
"464de4d9-679e-49b4-87ad-7ec20f28606d","0","0","0","0","0","50","",""
"465fd47f-3add-4c12-801f-1c2f3c278be8","0","1","0","0","0","116","2025-01-08 11:33:27.271","2025-01-13 12:38:57.737"
"4664dfdb-4f4b-4477-87d7-79978b801c02","0","1","0","0","0","55","2025-02-10 11:08:20.080","2025-02-10 12:25:21.415"
"467b4896-20e3-454d-a88b-f65d6fed0bc0","0","0","0","0","0","101","",""
"46a6f176-7dbe-4315-95ef-953281297dfe","0","1","0","0","0","114","2025-02-10 11:08:51.533","2025-02-12 12:57:05.926"
"46c6592c-ca74-4640-97a6-0bf72f4dbc63","0","1","0","0","0","256","2024-11-27 12:42:08.775","2025-02-13 10:59:26.181"
"46d6f270-fb6b-4f0c-80a5-fada7f796fce","0","1","0","0","0","1565","0000-00-00 00:00:00.000","2025-02-25 13:28:43.432"
"46f4616d-9979-4166-964f-fe2b4257d6ce","0","0","0","0","0","174","",""
"47160a21-03af-4615-89f8-109ce30cda08","0","1","0","0","0","463","2024-12-13 13:19:02.705","2025-01-29 12:00:26.055"
"472f7706-21c5-474f-9a35-8c34482b4564","0","0","0","0","0","152","",""
"4736fd76-97b4-4973-8e7f-1f873da659fe","0","1","0","0","0","50","2024-11-08 11:46:46.681","2024-11-08 11:46:53.270"
"473f6137-2254-4311-9b83-cf83cc5f53aa","0","0","0","0","0","57","",""
"4775537e-3bfb-443f-8a6c-bd3f3c2fd9e4","0","1","0","0","0","605","0000-00-00 00:00:00.000","2025-02-18 11:10:07.664"
"4798fc2c-ce20-4fae-90b9-726fd0bd242f","1","0","0","0","0","0","",""
"47993785-de94-4040-83a0-536b9324e96f","0","0","0","0","0","202","",""
"479dbc51-d41f-447a-90d0-f8f8cf717b0f","0","1","0","0","0","682","0000-00-00 00:00:00.000","2025-02-21 11:46:02.315"
"47a639d4-93bd-433f-a60d-5a944df786f3","0","0","0","0","0","223","",""
"47b95a9b-5afc-48b0-89a1-f4fa139b78f3","0","1","0","0","0","838","0000-00-00 00:00:00.000","2024-12-20 11:34:25.062"
"47e3904c-76b7-4349-8d08-8e3eca30725a","0","1","0","0","0","237","0000-00-00 00:00:00.000","2025-02-25 12:01:38.673"
"48202b85-7b5a-491f-aa00-b7d26086131c","0","0","0","0","0","52","",""
"48454637-0938-4aa4-960a-e2183376a4b7","0","1","0","0","0","106","2025-02-10 11:08:42.061","2025-02-11 10:58:21.999"
"4849cbbb-3c80-4d75-a5df-d9a3bdedce6e","0","1","0","0","0","50","2025-01-21 11:53:59.965","2025-01-21 11:54:48.946"
"48750554-f87f-49fd-9286-9eccb70504ff","0","0","0","0","0","858","",""
"487cb216-6fca-45d9-b298-1dff756100a3","0","0","0","0","0","156","",""
"488c9e22-8326-4ef9-aa2f-161cdd90b29e","0","0","0","0","0","53","",""
"48ad3de6-2315-4edd-88af-c8eaf1bff1c4","0","1","0","0","0","52","2024-12-11 12:10:36.426","2025-01-17 12:17:42.867"
"48c8c92c-1f46-442b-a290-8b6e4a920aca","0","0","0","0","0","50","",""
"48ed6807-7cc8-4e82-a7b0-4048f097c7bf","0","0","0","0","0","468","",""
"48f5903b-aba4-4847-bf3b-483e15c608ed","0","0","0","0","0","53","",""
"48f90c28-6c39-4e84-849b-9afc14d0287e","0","1","0","0","0","269","2025-01-27 13:13:58.057","2025-02-10 13:18:34.572"
"49387367-bc77-4164-9bf5-88b9b10785be","0","0","0","0","0","0","",""
"49653fb5-f06a-4513-ac2d-27301c845e81","0","0","0","0","0","0","",""
"498e50dd-8541-47db-9b38-d38d63d2044c","0","0","0","0","0","101","",""
"49c99665-9a03-4528-96a0-b828eddf7f40","0","0","0","0","0","101","",""
"4a015b48-0f74-465f-ba26-0a58c57a8008","0","0","0","0","0","1000","",""
"4a1d4be9-a067-47de-a3c3-c13884db1851","0","1","0","0","0","573","0000-00-00 00:00:00.000","2025-03-06 12:38:15.461"
"4a36c617-b018-436a-babc-4374461ab87b","0","0","0","0","0","53","",""
"4a45da02-85fd-495c-83f0-f02612235417","0","1","0","0","0","309","0000-00-00 00:00:00.000","2025-02-17 11:08:59.196"
"4a4cd20c-ec0e-49d5-b797-e7e3ca77436e","0","0","0","0","0","0","",""
"4a7359e8-bb08-40c5-bc0f-d48b33203b88","0","0","0","0","0","1","",""
"4a7ced64-a6e8-429c-bc2e-23e79d5527e8","0","0","0","0","0","50","",""
"4a88014a-ad11-4d7d-a316-34449aafaf1e","0","0","0","0","0","50","",""
"4aa3b776-69ee-4ed9-99e2-bf32f1b4e29c","0","1","0","0","0","1141","2025-01-17 11:41:48.209","2025-02-28 11:59:28.312"
"4aa6469e-e97d-484d-924c-d87d186b7e7b","0","1","0","0","0","51","2025-01-08 12:41:02.922","2025-01-08 12:41:19.707"
"4ae7fd3e-d286-4156-ad7f-553e46c683ea","1","1","0","0","0","979","0000-00-00 00:00:00.000","2025-03-06 12:03:03.176"
"4b014dce-83d7-434c-b549-475ebf8415c5","0","0","0","0","0","105","",""
"4b4a6521-caf7-4609-84a0-e653e6e8e2dd","0","1","0","0","0","311","0000-00-00 00:00:00.000","2025-01-17 13:01:42.245"
"4b6100be-7c68-42a8-abd4-b0a4338686fc","0","0","0","0","0","153","",""
"4b663b17-fb72-4880-b83c-f08f1ec82fc5","0","1","0","0","0","504","0000-00-00 00:00:00.000","2024-12-19 13:15:50.143"
"4b784e78-f3bd-4f2a-9628-5eb3c18c8b90","0","0","0","0","0","229","",""
"4b83e7a0-42e8-4d3d-9bbc-8be85a6c6071","0","1","0","0","0","50","2024-11-01 12:54:12.286","2024-11-01 12:54:17.283"
"4be5245a-37a4-4f01-82e7-509e50d730c8","0","1","0","0","0","851","0000-00-00 00:00:00.000","2025-02-18 12:56:40.935"
"4c0ba427-72ce-44b8-8f62-be964e50acdb","0","0","0","0","0","1072","",""
"4c1516a1-a0f9-4c43-b77d-77dd6c1140e9","0","0","0","0","0","52","",""
"4c44389e-78db-4fbf-b21d-9d8a714388d2","0","1","0","0","0","50","2024-11-27 12:58:50.603","2024-11-27 12:59:02.454"
"4c547196-e6c9-43f4-ba70-9187f21e99fa","0","1","0","0","0","901","0000-00-00 00:00:00.000","2025-01-27 11:17:25.436"
"4c77c153-19b9-42e2-a03c-04f43dcc6105","0","1","0","0","0","5779","0000-00-00 00:00:00.000","2025-02-28 12:19:13.342"
"4c79f917-1d9a-42f2-a85b-7d29939f6e35","0","0","0","0","0","100","",""
"4c7e5b58-c868-4562-93e0-ccbefe25eaa6","0","1","0","0","0","50","2025-02-12 11:32:34.269","2025-02-12 11:32:46.490"
"4c915b76-878f-471a-a6c1-e418288d51f7","1","1","0","0","0","252","0000-00-00 00:00:00.000","2025-02-12 12:02:50.124"
"4c9e4d6c-b745-43c6-aefb-51c206f0d9c3","0","0","0","0","0","266","",""
"4ca985b9-8d29-4fc5-abee-ea3bb3c37519","0","1","0","0","0","2413","0000-00-00 00:00:00.000","2024-12-10 11:39:23.985"
"4caa2fb3-7ed2-436d-bc35-390feebfdebe","0","0","0","0","0","50","",""
"4cdf8af5-6881-45d2-8d04-4612af478e78","0","0","0","0","0","50","",""
"4d39bad4-acd2-434c-a965-88e6d917e80e","1","1","0","0","0","1089","0000-00-00 00:00:00.000","2025-03-06 11:37:09.711"
"4d66e223-2bce-4bb2-848d-f5ecea152dcc","0","0","0","0","0","94","",""
"4d695a62-cdc6-4926-bc34-00bc1d2491c7","0","0","0","0","0","52","",""
"4d70919f-e231-428b-9f1e-06f260c06179","0","0","0","0","0","0","",""
"4d8fa0b8-119c-4d9b-ab88-305e15373512","0","0","0","0","0","251","",""
"4e00ce73-d283-4772-9511-398c23f81645","0","1","0","0","0","50","2025-01-27 11:12:31.744","2025-01-27 11:13:23.422"
"4e1e97b7-98a8-4fc4-9f79-7b6dfb173229","0","0","0","0","0","371","",""
"4e396771-32ef-4e58-9b02-c3fb1b7fc309","0","0","0","0","0","0","",""
"4e7eafad-5196-4d4f-9dee-23eb5c367334","1","0","0","0","0","701","",""
"4e931d86-053c-42f7-a2eb-18024f183682","0","0","0","0","0","112","",""
"4ebdf6fa-f4d8-429d-bc39-7439a2b60c2f","0","0","0","0","0","50","",""
"4ec0d771-8ce7-4665-a089-ee58e958e477","0","0","0","0","0","50","",""
"4ef13741-5038-48b0-b9ea-20ec02f4f8cf","0","1","0","0","0","50","2025-02-10 11:50:41.189","2025-02-10 11:50:56.744"
"4f3a3d51-393a-4dfa-bbd6-c0d2d3be9a79","0","0","0","0","0","51","",""
"4f4685d8-48e5-4f6b-823c-5fd61d7bd709","0","1","0","0","0","817","0000-00-00 00:00:00.000","2024-12-12 12:48:15.519"
"4f6cbfe9-8d39-49a3-9570-003d45a3b109","0","0","0","0","0","50","",""
"4f78ec64-1e38-4f7d-bcd8-5f3ecfd186fa","0","0","0","0","0","50","",""
"4f92bcf2-19c8-4e7b-b8ff-265d4b20fa59","0","0","0","0","0","50","",""
"4fade907-6e0f-4581-a674-aad6622b1b10","0","1","0","0","0","30799","0000-00-00 00:00:00.000","2025-02-28 12:53:28.913"
"4fc56b11-7379-4d62-b3ed-95bf4294c7b3","0","0","0","0","0","50","",""
"50050fea-4904-4f14-9eaf-6e4439bc7c13","0","0","0","0","0","141","",""
"5011ff30-b530-4bcf-89b4-8cebd7e8ba22","0","1","0","0","0","51","2025-01-27 11:52:36.053","2025-01-27 12:01:24.044"
"5023533e-f5e5-456b-8251-eb26d0d576c3","0","1","0","0","0","1","2025-02-21 13:12:18.114","2025-02-21 13:16:42.330"
"503a3327-eae0-4323-8fe6-08146bb831f9","0","1","0","0","0","57","2025-01-03 12:09:03.231","2025-01-03 12:43:05.805"
"503f8f3c-6c3b-48e7-887a-c4814106fa3b","0","0","0","0","0","863","",""
"5054170c-4020-483c-9671-2fd73d172925","0","1","0","0","0","0","2025-02-10 11:45:12.243","2025-02-10 11:45:12.243"
"507ef142-14ce-42a6-a19e-3183189a0313","0","1","0","0","0","50","2025-01-27 13:13:03.547","2025-01-27 13:13:15.113"
"508a21d0-5c9c-456c-9ab3-689d61eb5a6b","0","0","0","0","0","419","",""
"50971174-267d-43e7-b9d6-1f224033a7db","0","1","0","0","0","2","0000-00-00 00:00:00.000","2025-01-08 13:22:37.747"
"50a289aa-d336-495b-9aed-e4e837dd1eba","0","0","0","0","0","2","",""
"50bb7b3d-79a1-45c7-b4e6-ba698cd913f7","0","0","0","0","0","8","",""
"50d6266a-3e30-421b-9433-69f1486ed17a","1","0","0","0","0","260","",""
"50e13e1f-fc5c-4528-aecd-d2a7c5810c07","0","0","0","0","0","50","",""
"50e8782c-88b0-45d4-8109-436c4cd36a2e","0","0","0","0","0","0","",""
"51a9ae67-fb8c-4157-993e-a9892776c47d","0","1","0","0","0","454","2024-10-25 11:49:16.174","2025-02-27 11:50:56.679"
"51b687c1-f026-4866-b697-fd3a3d02ea4f","0","1","0","0","0","4305","0000-00-00 00:00:00.000","2025-02-25 12:54:34.602"
"51c579d2-a559-4a8d-8bd6-7aa387a6cced","0","0","0","0","0","251","",""
"51fa11d4-9779-416b-9b04-2e82036dc5f6","0","0","0","0","0","51","",""
"520ec5df-4362-4dc5-8652-908676138114","0","1","0","0","0","3049","2024-11-21 11:57:13.065","2025-03-06 11:52:03.458"
"5226b6c5-bdac-4299-847a-dd488f9961ff","0","0","0","0","0","13","",""
"52434a1f-712d-45c7-bc9e-dc81872383aa","0","0","0","0","0","606","",""
"525d32b0-68cf-4d6e-bd1f-139f0904b2e4","0","0","0","0","0","50","",""
